#  id  gal_type   ra          dec       redshift  log_luminosity  color      radius     b_over_a   pos_angle   bulge_fract   sersic_n    r_bulge     r_disk
 3112     4    206.62753    22.70602     0.02655    10.07008     0.52037     3.34234     0.71914   -84.97690     0.14019     1.00000     0.45052     3.83772
 3116     2    217.54230    53.98228     0.04299     9.94553     0.48285     2.95247     0.57178    21.36330     0.42066     8.00000     2.48569     3.34493
 3118     4    233.63972    43.63688     0.01874     9.23928     0.67186     2.72022     0.35264    -6.65740     0.43654     2.12610     2.58266     2.75396
 3122     3    232.54490    47.82108     0.03634     9.70210     0.62620     2.35878     0.67468    58.34910     0.15099     1.48600     2.03605     2.43744
 3123     1    128.50844    26.14909     0.05841    10.55668     0.44192     4.00944     0.89628    43.40010     0.40666     1.93170     1.08743     7.94842
 3124     1    219.03122    49.72034     0.12526    11.47904     0.39956    32.62477     0.78002     7.17300     0.96013     6.94090    35.32320    15.69479
 3126     1    254.90136    32.05727     0.08978    11.11023     0.39492    10.92166     0.60932    73.89240     0.41871     2.20960     3.22597    20.00960
 3127     4    138.75315    42.02439     0.02788    10.23077     0.56693     3.87673     0.39488   -11.49640     0.16052     0.79300     0.88369     4.62534
 3132     3    249.05678    40.70829     0.07196    10.82014     0.52980     4.91508     0.80321   -36.66240     0.44618     1.46900     2.45262     7.79843
 3136     4    227.86379    41.08999     0.03074    10.39611     0.62293     3.67062     0.70384   -14.88730     0.20143     4.08280     1.88461     3.99839
 3137     3    240.65805    41.29343     0.03482    10.44754     0.54600     3.81161     0.90200     2.92920     0.36179     1.93800     1.02083     6.64568
 3147     4    203.78377    25.49544     0.02673     9.20673     0.68274     2.20690     0.71246    48.65880     0.17443     0.58100     1.86652     2.23140
 3151     4    226.07983    48.61472     0.02567     9.86261     0.50787     3.74943     0.26061    17.78660     0.09236     0.64510     0.32031     4.13083
 3152     2    116.94064    32.43225     0.05412    10.28549     0.41384     4.71036     0.48763    17.06620     0.57730     3.45390     2.61654     7.59130
 3155     1     53.81411    -1.22861     0.03704    10.56898     0.39263     7.18646     0.52027    67.96170     0.36598     1.68910     1.87151    11.44316
 3157     4    227.01700    42.81902     0.01800     9.10026     0.72949     2.43454     0.89164    62.79750     0.46720     1.00000     1.84538     3.34296
 3160     1    247.08324    38.81141     0.03096    10.70931     0.45239     4.19471     0.95885   -48.61520     0.68144     3.57220     2.34339    11.49822
 3162     1    119.90723    30.51644     0.07115    10.80511     0.43506    10.57829     0.89916   -67.92090     0.77146     8.00000    17.21007     5.54109
 3164     1    215.22924    40.12103     0.01753     9.93980     0.57527     2.07576     0.86320   -59.04690     0.33261     1.29450     0.45651     3.56847
 3165     1    261.96887    60.09727     0.02782    10.68733     0.47231     7.34928     0.86844    82.16550     0.93523     7.43720     7.72366     6.81919
 3166     1    168.09403    44.81604     0.12225    11.12083     0.41404    10.19916     0.66390   -60.45740     0.79492     4.82600     7.01255    26.06784
 3168     3    192.39727    27.19762     0.02083     9.75247     0.48599     2.79726     0.28119    62.31490     0.10199     0.75380     0.28370     3.13023
 3169     4    118.72692    53.84628     0.03485    10.72603     0.55370     4.13765     0.93659   -85.36850     0.05399     1.00000     0.42714     4.18273
 3170     1    256.79195    34.26975     0.03108    10.73610     0.47356     6.10369     0.81913   -72.41060     0.92269     3.86880     6.49337     4.91188
 3171     1    136.08960    41.48173     0.02445    10.40006     0.46196     4.05514     0.67380    -5.56770     0.57345     2.54720     1.55430    11.12527
 3175     4    243.14678    29.36508     0.03408    11.15061     0.50813    10.27198     0.85376    21.78270     0.30738     0.43900     2.74965    16.95169
 3177     1     41.69991     0.42158     0.02825    10.42022     0.52033     3.41848     0.75477   -13.69970     0.44930     2.70000     1.78898     5.06573
 3181     2     43.11891    -0.32886     0.04353     9.89253     0.46074     2.24126     0.69621    78.04180     0.55985     4.78840     1.09525     3.67475
 3182     4    203.84174    25.44914     0.04037     9.81461     0.72051     3.18934     0.74705   -68.05770     0.38055     0.10000     3.52726     3.04321
 3184     1    195.52296    47.49695     0.14339    11.33709     0.32529    20.80985     0.80406     5.85680     0.94257     5.12970    19.30689    71.76403
 3185     1    207.62885    24.97662     0.02965    10.63342     0.48495     3.78552     0.86538   -81.99310     0.58217     1.66400     2.13158     9.30816
 3186     3    125.64966    20.99617     0.01519     9.45085     0.50769     2.72815     0.59079   -29.89350     0.07535     0.80340     2.11189     2.83398
 3187     1    120.33142    29.17938     0.04111    10.83764     0.42633     5.37848     0.84905   -47.15470     0.91049     5.17510     4.71047    13.07210
 3189     4    163.73479    41.49846     0.02461    10.23034     0.55715     3.62092     0.56366    55.83650     0.56188     0.98000     1.80321     8.41870
 3191     3    147.71230    44.03046     0.04635    10.17766     0.58119     3.31123     0.70978     5.35550     0.11159     1.13500     0.72778     3.76333
 3194     1    127.25649    45.01677     0.12695    11.04851     0.40084     7.73601     0.90091    -1.29110     0.89553     4.26220     6.94726    18.10045
 3196     2    203.27505    37.96674     0.05329    10.45273     0.45807     3.74973     0.87518    31.73930     0.37788     2.54240     0.94211     6.50831
 3197     1    263.09891    55.41468     0.06183    10.95178     0.39931    13.33695     0.74506     4.67480     0.79604     6.14930     9.75352    25.31361
 3200     3    248.90921    38.97280     0.02996     9.93489     0.46565     3.64733     0.32213   -65.60010     0.29357     2.60150     1.35994     4.82804
 3203     4    241.15098    43.87979     0.05980    10.55346     0.52140     6.08490     0.80009    59.58350     0.10936     1.00000     0.62216     6.63828
 3204     1    238.75804    41.57833     0.03354    11.15151     0.46648    12.55241     0.87707   -29.40120     0.81686     4.38800    10.06170    38.57271
 3214     1    117.58447    27.84296     0.02758    10.02318     0.48224     3.45179     0.93593    80.95750     0.47529     3.49760     2.58881     4.31333
 3215     3    245.21944    30.46488     0.04876    10.19535     0.43673     3.04100     0.39612   -60.16820     0.41042     5.59630     1.99273     4.81648
 3227     4    233.13629    41.98044     0.01955     9.91967     0.60306     7.48788     0.36073   -85.40800     0.05223     1.00000     1.51662     7.80894
 3229     4    144.61705    48.52551     0.02486     9.67811     0.56825     3.37595     0.70794   -19.39040     0.08821     1.00000     1.66387     3.60292
 3231     4    318.99045     9.54308     0.02928    10.39007     0.48412     6.17756     0.32787    65.99560     0.04224     1.28400     0.52393     6.47591
 3237     4    163.73479    41.49846     0.02461    10.23034     0.55715     3.62092     0.56366    55.83650     0.56188     0.98000     1.80321     8.41870
 3240     1    243.76939    43.59551     0.06507    11.25521     0.39117    12.17277     0.95304   -57.98350     0.99973     4.87330    12.17038    28.65204
 3243     4    237.16705    37.50827     0.04052    10.03504     0.74072     2.90990     0.87262   -82.08300     0.27458     1.00000     2.05326     3.49892
 3245     3    173.63773    46.16634     0.03332    10.26301     0.56962     4.24179     0.40082   -54.55880     0.49983     1.00000     2.59981     8.15262
 3246     1    213.80704    41.67433     0.08405    11.21209     0.47985    17.83260     0.46331   -18.25240     0.40606     2.76330     3.72257    32.93326
 3249     1    247.66279    25.60944     0.04243    10.72130     0.44652     5.57349     0.91718   -84.44200     0.90210     3.68650     5.44595     8.60892
 3252     3    257.49138    34.37015     0.09002    10.93230     0.46070     6.63873     0.44680    87.01490     0.60390     1.97000     3.85114    14.74902
 3257     1    242.43811    42.43995     0.07195    10.85028     0.49939     6.86922     0.72996     0.00000     0.99885     4.56640     6.87026     0.00899
 3260     2    247.72489    39.84757     0.02813    10.60624     0.46531     4.76555     0.56185   -50.82540     0.78213     5.40540     6.14601     4.27223
 3262     2    235.31945    30.17774     0.08247    11.03099     0.42100    10.06405     0.91320   -57.31640     0.29579     1.36960     2.24708    15.51184
 3263     4    116.75322    41.52609     0.02793     9.98148     0.47645     3.69860     0.47632   -52.98950     0.10002     1.38100     0.32642     4.12194
 3266     1    212.27864    53.46352     0.07801    10.86092     0.43358     6.60337     0.75030   -60.79250     0.91020     4.54760     6.51789     7.55299
 3267     2    195.83251    28.61727     0.01987     9.39558     0.50057     1.79082     0.31115    -7.16050     0.57052     2.83350     1.15242     2.89146
 3268     4    145.86051    36.23738     0.02177     9.85216     0.52911     2.41578     0.98176     0.28370     0.47072     1.49400     1.81071     2.98632
 3270     4    190.39465    44.49139     0.03159    10.52690     0.48767     6.92023     0.46400   -52.17770     0.17622     1.05370     0.71119     8.56476
 3271     4    115.30407    47.67148     0.02103     9.98383     0.62704     6.08555     0.84739   -89.05590     0.07335     1.00000     2.06616     6.46355
 3274     4    197.42166    46.02332     0.05229    10.71274     0.61353     7.69567     0.73614    60.29940     0.29075     1.00000     3.28971     9.79397
 3278     2    222.94061    30.29437     0.06400    10.62638     0.42691     3.95228     0.78696    52.19600     0.33513     1.61570     0.94561     6.70017
 3279     2    169.01084    53.82362     0.02100     9.97278     0.48210     1.58758     0.73485    14.60150     0.25302     1.45160     0.26637     2.22755
 3280     2    186.18100    44.41077     0.12550    11.24982     0.46590    19.16936     0.62593    72.03820     0.92454     8.00000    21.13178    11.34581
 3282     1    239.90659    45.16193     0.04255    10.01087     0.49990     2.67699     0.95125     2.44400     0.30735     2.76950     0.58676     4.07461
 3283     1    241.86534    44.64517     0.05973    10.97420     0.46353     7.87866     0.69332   -31.05330     0.59891     3.95830     3.44193    17.95126
 3284     4    232.19691    44.27989     0.01879     9.04661     0.69864     3.15710     0.29832   -36.66720     0.31972     0.43830     2.82939     3.26649
 3290     3    148.04613    33.45099     0.02703    10.08631     0.53604     2.12201     0.73361   -53.01680     0.40085     1.82400     0.72218     3.69046
 3292     3    168.75209    46.63452     0.05415    10.46757     0.51534     4.33886     0.61093    35.92100     0.51480     2.25180     2.79006     6.75037
 3294     1    113.24826    40.00730     0.12903    11.16092     0.36429    15.49403     0.62022   -87.70000     0.84102     6.20540    20.01009     6.77610
 3295     2    254.82901    38.86630     0.03358    10.67908     0.43415     5.39448     0.65682    16.37860     0.67831     6.64590     8.03611     5.32012
 3296     4    128.65145    24.46762     0.03935     9.75429     0.67111     3.49976     0.41899     8.40730     0.28105     0.72560     1.82635     4.77104
 3297     4    316.54157    10.34542     0.01715     9.16184     0.64888     2.21854     0.30474    19.81730     0.16918     0.21980     1.99678     2.40086
 3300     1    204.48030    21.71026     0.09558    10.95695     0.41591     7.58541     0.86577    74.94320     0.55708     4.14290     4.90505    12.49428
 3303     4    120.99485    19.36424     0.03382    10.43648     0.57291     4.40473     0.59633   -72.44910     0.19682     0.86700     0.73091     5.70403
 3304     1    116.57719    46.81758     0.07555    10.70683     0.41078     6.22677     0.88328    87.57790     0.64991     3.21210     4.20366    10.13032
